2008,2,26,1000000.000
2008,2,27,1000867.000
2008,2,28,1001120.000
2008,2,29,1000699.000
2008,3,3,999283.000
2008,3,4,998041.000
2008,3,5,998041.000
2008,3,6,998041.000
2008,3,7,998041.000
2008,3,10,998041.000
2008,3,11,998041.000
2008,3,12,998041.000
2008,3,13,998041.000
2008,3,14,998041.000
2008,3,17,998041.000
2008,3,18,998041.000
2008,3,19,998041.000
2008,3,20,998041.000
2008,3,24,998041.000
2008,3,25,998041.000
2008,3,26,998041.000
2008,3,27,998041.000
2008,3,28,998041.000
2008,3,31,998041.000
2008,4,1,998041.000
2008,4,2,998134.000
2008,4,3,998175.000
2008,4,4,998166.000
2008,4,7,998178.000
2008,4,8,998200.000
2008,4,9,998200.000
2008,4,10,998200.000
2008,4,11,998200.000
2008,4,14,998200.000
2008,4,15,998200.000
2008,4,16,998200.000
2008,4,17,998200.000
2008,4,18,998200.000
2008,4,21,998498.000
2008,4,22,996693.000
2008,4,23,997498.000
2008,4,24,996952.000
2008,4,25,997338.000
2008,4,28,997519.000
2008,4,29,997421.000
2008,4,30,997347.000
2008,5,1,997666.000
2008,5,2,997725.000
2008,5,5,997918.000
2008,5,6,998614.000
2008,5,7,997864.000
2008,5,8,998251.000
2008,5,9,997641.000
2008,5,12,997948.000
2008,5,13,998020.000
2008,5,14,998020.000
2008,5,15,998020.000
2008,5,16,998238.000
2008,5,19,997949.000
2008,5,20,997865.000
2008,5,21,997339.000
2008,5,22,997553.000
2008,5,23,997193.000
2008,5,27,997361.000
2008,5,28,997361.000
2008,5,29,997361.000
2008,5,30,997361.000
2008,6,2,997361.000
2008,6,3,997361.000
2008,6,4,997361.000
2008,6,5,997361.000
2008,6,6,997361.000
2008,6,9,997361.000
2008,6,10,997361.000
2008,6,11,997361.000
2008,6,12,997361.000
2008,6,13,997361.000
2008,6,16,997361.000
2008,6,17,997361.000
2008,6,18,997361.000
2008,6,19,997361.000
2008,6,20,997361.000
2008,6,23,997361.000
2008,6,24,997361.000
2008,6,25,997361.000
2008,6,26,997361.000
2008,6,27,997361.000
2008,6,30,997361.000
2008,7,1,997361.000
2008,7,2,997361.000
2008,7,3,997361.000
2008,7,7,997361.000
2008,7,8,997361.000
2008,7,9,997361.000
2008,7,10,997361.000
2008,7,11,997361.000
2008,7,14,997361.000
2008,7,15,997361.000
2008,7,16,997361.000
2008,7,17,997361.000
2008,7,18,997361.000
2008,7,21,997361.000
2008,7,22,997361.000
2008,7,23,997361.000
2008,7,24,997361.000
2008,7,25,997361.000
2008,7,28,997361.000
2008,7,29,997361.000
2008,7,30,997361.000
2008,7,31,997363.000
2008,8,1,997303.000
2008,8,4,997303.000
2008,8,5,997391.000
2008,8,6,998343.000
2008,8,7,997918.000
2008,8,8,997800.000
2008,8,11,997854.000
2008,8,12,998767.000
2008,8,13,1002695.000
2008,8,14,1001870.000
2008,8,15,1000635.000
2008,8,18,1000255.000
2008,8,19,1000255.000
2008,8,20,1000255.000
2008,8,21,1000255.000
2008,8,22,1000255.000
2008,8,25,1000255.000
2008,8,26,1000255.000
2008,8,27,1000255.000
2008,8,28,1000255.000
2008,8,29,1000255.000
2008,9,2,1000255.000
2008,9,3,1000255.000
2008,9,4,1000255.000
2008,9,5,1000255.000
2008,9,8,1000255.000
2008,9,9,1000255.000
2008,9,10,1000255.000
2008,9,11,1000255.000
2008,9,12,1000255.000
2008,9,15,1000255.000
2008,9,16,1000255.000
2008,9,17,1000255.000
2008,9,18,1000255.000
2008,9,19,1000255.000
2008,9,22,1000255.000
2008,9,23,1000255.000
2008,9,24,1000255.000
2008,9,25,1000255.000
2008,9,26,1000255.000
2008,9,29,1000255.000
2008,9,30,1000255.000
2008,10,1,1000255.000
2008,10,2,1000255.000
2008,10,3,1000255.000
2008,10,6,1000255.000
2008,10,7,1000255.000
2008,10,8,1000255.000
2008,10,9,1000255.000
2008,10,10,1000255.000
2008,10,13,1000255.000
2008,10,14,1000255.000
2008,10,15,1000255.000
2008,10,16,1000255.000
2008,10,17,1000255.000
2008,10,20,1000255.000
2008,10,21,1000255.000
2008,10,22,1000255.000
2008,10,23,1000255.000
2008,10,24,1000255.000
2008,10,27,1000255.000
2008,10,28,1000255.000
2008,10,29,1000255.000
2008,10,30,1000255.000
2008,10,31,1000255.000
2008,11,3,1000255.000
2008,11,4,1000255.000
2008,11,5,1000255.000
2008,11,6,1000255.000
2008,11,7,1000255.000
2008,11,10,1000255.000
2008,11,11,1000255.000
2008,11,12,1000255.000
2008,11,13,1000255.000
2008,11,14,1000255.000
2008,11,17,1000255.000
2008,11,18,1000255.000
2008,11,19,1000255.000
2008,11,20,1000255.000
2008,11,21,1000255.000
2008,11,24,1000255.000
2008,11,25,1000255.000
2008,11,26,1000255.000
2008,11,28,1000255.000
2008,12,1,1000255.000
2008,12,2,1000255.000
2008,12,3,1000255.000
2008,12,4,1000255.000
2008,12,5,1000255.000
2008,12,8,1000255.000
2008,12,9,1000255.000
2008,12,10,1000255.000
2008,12,11,1000255.000
2008,12,12,1000255.000
2008,12,15,1000255.000
2008,12,16,1000255.000
2008,12,17,1000255.000
2008,12,18,1000255.000
2008,12,19,1000255.000
2008,12,22,1000255.000
2008,12,23,1000255.000
2008,12,24,1000255.000
2008,12,26,1000255.000
2008,12,29,1000255.000
2008,12,30,1000255.000
2008,12,31,1000255.000
2009,1,2,1000255.000
2009,1,5,1000255.000
2009,1,6,1000255.000
2009,1,7,1000301.000
2009,1,8,1000373.000
2009,1,9,1000381.000
2009,1,12,1000130.000
2009,1,13,1000251.000
2009,1,14,1000251.000
2009,1,15,1000251.000
2009,1,16,1000251.000
2009,1,20,1000251.000
2009,1,21,1000251.000
2009,1,22,1000251.000
2009,1,23,1000251.000
2009,1,26,1000251.000
2009,1,27,1000251.000
2009,1,28,1000251.000
2009,1,29,1000251.000
2009,1,30,1000251.000
2009,2,2,1000251.000
2009,2,3,1000251.000
2009,2,4,1000251.000
2009,2,5,1000251.000
2009,2,6,1000251.000
2009,2,9,1000251.000
2009,2,10,1000251.000
2009,2,11,1000251.000
2009,2,12,1000251.000
2009,2,13,1000251.000
2009,2,17,1000251.000
2009,2,18,1000251.000
2009,2,19,1000251.000
2009,2,20,1000251.000
2009,2,23,1000251.000
2009,2,24,1000251.000
2009,2,25,1000251.000
2009,2,26,1000251.000
2009,2,27,1000251.000
2009,3,2,1000251.000
2009,3,3,1000251.000
2009,3,4,1000251.000
2009,3,5,1000251.000
2009,3,6,1000251.000
2009,3,9,1000251.000
2009,3,10,1000251.000
2009,3,11,1000251.000
2009,3,12,1000251.000
2009,3,13,1000251.000
2009,3,16,1000251.000
2009,3,17,1000251.000
2009,3,18,1000251.000
2009,3,19,1000236.000
2009,3,20,1000233.000
2009,3,23,1000344.000
2009,3,24,1000349.000
2009,3,25,1000381.000
2009,3,26,1000413.000
2009,3,27,1000404.000
2009,3,30,1000409.000
2009,3,31,1000480.000
2009,4,1,1000480.000
2009,4,2,1000480.000
2009,4,3,1000480.000
2009,4,6,1000480.000
2009,4,7,1000480.000
2009,4,8,1000480.000
2009,4,9,1000480.000
2009,4,13,1000480.000
2009,4,14,1000477.000
2009,4,15,1000502.000
2009,4,16,1000531.000
2009,4,17,1000430.000
2009,4,20,1000435.000
2009,4,21,1000499.000
2009,4,22,1000397.000
2009,4,23,1000448.000
2009,4,24,1000423.000
2009,4,27,1000423.000
2009,4,28,1000423.000
2009,4,29,1000423.000
2009,4,30,1000540.000
2009,5,1,1000510.000
2009,5,4,1001731.000
2009,5,5,1001105.000
2009,5,6,1001718.000
2009,5,7,1002290.000
2009,5,8,1003712.000
2009,5,11,1004474.000
2009,5,12,1004015.000
2009,5,13,1002879.000
2009,5,14,1003440.000
2009,5,15,1003576.000
2009,5,18,1003576.000
2009,5,19,1003576.000
2009,5,20,1003576.000
2009,5,21,1003576.000
2009,5,22,1003576.000
2009,5,26,1003576.000
2009,5,27,1003576.000
2009,5,28,1003576.000
2009,5,29,1003576.000
2009,6,1,1003845.000
2009,6,2,1003857.000
2009,6,3,1003600.000
2009,6,4,1003653.000
2009,6,5,1003618.000
2009,6,8,1003731.000
2009,6,9,1003836.000
2009,6,10,1003797.000
2009,6,11,1003882.000
2009,6,12,1003769.000
2009,6,15,1003769.000
2009,6,16,1003769.000
2009,6,17,1003769.000
2009,6,18,1003769.000
2009,6,19,1003769.000
2009,6,22,1003769.000
2009,6,23,1003769.000
2009,6,24,1003769.000
2009,6,25,1003769.000
2009,6,26,1003769.000
2009,6,29,1003769.000
2009,6,30,1003769.000
2009,7,1,1003769.000
2009,7,2,1003769.000
2009,7,6,1003769.000
2009,7,7,1003769.000
2009,7,8,1003769.000
2009,7,9,1003769.000
2009,7,10,1003769.000
2009,7,13,1003769.000
2009,7,14,1003769.000
2009,7,15,1003769.000
2009,7,16,1003769.000
2009,7,17,1003769.000
2009,7,20,1003769.000
2009,7,21,1003765.000
2009,7,22,1003909.000
2009,7,23,1003997.000
2009,7,24,1003993.000
2009,7,27,1004206.000
2009,7,28,1004625.000
2009,7,29,1004894.000
2009,7,30,1004788.000
2009,7,31,1004900.000
2009,8,3,1004909.000
2009,8,4,1004653.000
2009,8,5,1004319.000
2009,8,6,1004562.000
2009,8,7,1004917.000
2009,8,10,1004576.000
2009,8,11,1004576.000
2009,8,12,1004576.000
2009,8,13,1004576.000
2009,8,14,1004576.000
2009,8,17,1004576.000
2009,8,18,1004576.000
2009,8,19,1004576.000
2009,8,20,1004576.000
2009,8,21,1004576.000
2009,8,24,1004565.000
2009,8,25,1004547.000
2009,8,26,1004556.000
2009,8,27,1004547.000
2009,8,28,1004532.000
2009,8,31,1004349.000
2009,9,1,1004099.000
2009,9,2,1004343.000
2009,9,3,1004582.000
2009,9,4,1004845.000
2009,9,8,1004845.000
2009,9,9,1004845.000
2009,9,10,1004845.000
2009,9,11,1004793.000
2009,9,14,1005018.000
2009,9,15,1005142.000
2009,9,16,1005378.000
2009,9,17,1005167.000
2009,9,18,1005305.000
2009,9,21,1005489.000
2009,9,22,1006025.000
2009,9,23,1006029.000
2009,9,24,1005927.000
2009,9,25,1006087.000
2009,9,28,1006228.000
2009,9,29,1006298.000
2009,9,30,1006298.000
2009,10,1,1006298.000
2009,10,2,1006298.000
2009,10,5,1006298.000
2009,10,6,1006298.000
2009,10,7,1006298.000
2009,10,8,1006298.000
2009,10,9,1006298.000
2009,10,12,1006298.000
2009,10,13,1006298.000
2009,10,14,1006298.000
2009,10,15,1006298.000
2009,10,16,1006360.000
2009,10,19,1006390.000
2009,10,20,1006322.000
2009,10,21,1006193.000
2009,10,22,1006425.000
2009,10,23,1006208.000
2009,10,26,1005986.000
2009,10,27,1005986.000
2009,10,28,1005986.000
2009,10,29,1005986.000
2009,10,30,1005986.000
2009,11,2,1005986.000
2009,11,3,1005986.000
2009,11,4,1005986.000
2009,11,5,1005986.000
2009,11,6,1005986.000
2009,11,9,1005986.000
2009,11,10,1005986.000
2009,11,11,1005986.000
2009,11,12,1005986.000
2009,11,13,1005986.000
2009,11,16,1005986.000
2009,11,17,1005986.000
2009,11,18,1005902.000
2009,11,19,1005754.000
2009,11,20,1005757.000
2009,11,23,1005740.000
2009,11,24,1005696.000
2009,11,25,1005696.000
2009,11,27,1005696.000
2009,11,30,1005696.000
2009,12,1,1005696.000
2009,12,2,1005696.000
2009,12,3,1005696.000
2009,12,4,1005696.000
2009,12,7,1005696.000
2009,12,8,1005696.000
2009,12,9,1005696.000
2009,12,10,1005696.000
2009,12,11,1005696.000
2009,12,14,1005696.000
2009,12,15,1005444.000
2009,12,16,1005243.000
2009,12,17,1004915.000
2009,12,18,1005139.000
2009,12,21,1005218.000
2009,12,22,1005336.000
2009,12,23,1005542.000
2009,12,24,1005644.000
2009,12,28,1005627.000
2009,12,29,1005847.000
2009,12,30,1005761.000
